rate,review_text,object_address,cleaned_text,sentiment,pos_info_predicted,neg_info_predicted,neutre_info_predicted,unknown_info_predicted,pos_access_predicted,neg_access_predicted,neutre_access_predicted,unknown_access_predicted,pos_relation_predicted,neg_relation_predicted,neutre_relation_predicted,unknown_relation_predicted,pos_reactivite_predicted,neg_reactivite_predicted,neutre_reactivite_predicted,unknown_reactivite_predicted,pos_simplicite_predicted,neg_simplicite_predicted,neutre_simplicite_predicted,unknown_simplicite_predicted,address
5,Adorable !,"78 Bd Ney, 75018 Paris",adorable,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"78 Bd Ney, 75018 Paris"
1,"Défaut de conseil, ne préparent pas leurs entretiens avant leurs rendez- rous téléphonique. Ne connaissent …","78 Bd Ney, 75018 Paris",défaut conseil préparer entretien rendez- rou téléphonique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"78 Bd Ney, 75018 Paris"
1,Les conseillers de ce pôle emploi ont tellement pas le niveau qu ils ont plus besoin d aide que les demandeurs d'emploi,"78 Bd Ney, 75018 Paris",conseiller pôle emploi niveau besoin aide demandeur emploi,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"78 Bd Ney, 75018 Paris"
1,"Je déconseille fortement cette agence pour vous aider à retrouver un emploi. Les conseillers ne sont pas formés, ils ne connaissent pas les formations les lois ou les possibilités d emploi… Ne parlons pas du temps pour faire de simple opérations! Comptez 2 mois pour que votre dossier soit traité alors pour obtenir des réponses claires et précises n y comptez pas…. Avec tout ces avis si négatif je ne comprends même pas que cette agence ne réagisse pas!!! C est une catastrophe administrative…..","8 Rue François Delage, 94230 Cachan",fortement agence emploi conseiller formation loi possibilité emploi temps simple opération mois dossier réponse clair précis avis négatif agence catastrophe administratif,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"8 Rue François Delage, 94230 Cachan"
1,"Des incompétents, après avoir été licencié d un cdd mes droits ont été refusés. Erreur de leur part, j ai du appeler mon ancien employeur pour régler l affaire. Pôle emploi m' à enfin rappelé pour me dire que j avais mes droits sans aucunes excuses bien sûr. Conclusion : si j avais pas ouvert ma g**** a l agence, 6000€ envolé et moi à la rue. Informez vois bien sûr les lois car ils peuvent avoir du retard à ce niveau la.","8 Rue François Delage, 94230 Cachan",incompétent cdd droit erreur part ancien employeur affaire pôle emploi avai droit aucun excuse bien sûr conclusion avai gramme agence 6000 euro envolé rue bien sûr loi retard niveau,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
4,J'ai été très vite entendue et comprise par la personne avec laquelle j'avais rendez-vous. Cette personne m'a orientée vers un service/outil qui s'avère convenir à mes besoins actuels en terme d'accompagnement. Cette personne m'a conseillée ce service/outil en prenant en compte les retours/avis des précédentes prises en charge. Très bon avis donc sur cette personne.  Pour le reste: - Une personne de l'accueil m'a une fois recommandé une offre d'emploi sans savoir/demander si je cherchais toujours dans ce domaine d'activité.,"8 Rue François Delage, 94230 Cachan",vite rendez-vous service outil besoin actuel terme accompagnement service outil compte avis précédente charge bon avis accueil fois offre emploi domaine activité,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"8 Rue François Delage, 94230 Cachan"
1,"Aucun intérêt.  Conseillers non neutres, discriminants envers des demandeurs d'emploi.  Sont plus ici pour culpabiliser certains demandeurs d'emploi, plutôt que de réellement les aider à trouver un travail, force est de constater que nous ne sommes pas tous égaux pour trouver un emploi facilement, le suivi ne sert à rien si il n'y a rien de concret.  Qu'ils proposent au moins des contrats aidés pour les plus en difficulté, organisme qui n'apporte strictement rien, aucune solution, si Pôle Emploi n'existait pas, ça serait exactement la même chose, certains conseillers sont même méprisants, dédaigneux envers certains demandeurs d'emploi, indifférents, ne sont pas là pour aider, aident ceux qui s'en sortent le mieux ou aident ceux qui en ont le moins besoin, possibilité de favoritisme, la discrimination commence avec eux.  Ce n'est pas leur vocation, au lieu de surveiller les employeurs qui décident qui va être embauché ou non, ils surveillent ceux qui n'ont aucun pouvoir décisionnaire, à savoir les demandeurs, eux mêmes ont trouvés un emploi parce qu'on a voulu d'eux, sinon, ils seraient à la rue, mais comme ce n'est pas eux qui sont au chômage, ils s'en foutent.  Qu'attendre d'un organisme qui pousse des demandeurs d'emploi au suicide ?","8 Rue François Delage, 94230 Cachan",aucun intérêt conseiller non neutre discriminant demandeur emploi ici demandeur emploi réellement travail force égal emploi facilement suivi sert rien rien concret contrat organisme strictement rien aucun solution pôle emploi chose conseiller méprisant dédaigneux demandeur emploi indifférent sortir mieux besoin possibilité favoritisme discrimination commenc vocation lieu employeur décider non aucun pouvoir décisionnaire demandeur emploi rue chômage foutent organisme demandeur emploi suicide,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
1,Des personne désagréable dans cette agence une honte limite ces de notre faute con perd notre travaille . Si on aime pas sont taf bien changé de boulot,"8 Rue François Delage, 94230 Cachan",désagréable agence hont limite faute con travaille bien boulot,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
1,on paie ces gens la pour des incompétents pour moi pour chercher du boulot je passe plus par pole emploi par d'autres biais nullisime pole emploi et mettent des fausses annonces en cdi et c'est transforme en cdd lors des entretiens nul nul!!!,"8 Rue François Delage, 94230 Cachan",incompétent boulot pole biais nullisime pol faux annonce transform cdd entretien,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
1,"There is no e-mail address, where to write?","8 Rue François Delage, 94230 Cachan",there e-mail address where write,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
1,Bonjour Je recherche une adresse mail pour contacter l’agence de Cachan merci,"8 Rue François Delage, 94230 Cachan",bonjour adresse mail agence cachan,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"8 Rue François Delage, 94230 Cachan"
1,Jamais dispo Perte de dossiers Une cata,"8 Rue François Delage, 94230 Cachan",jamais dossier cata,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
5,Super sympa les gens,"8 Rue François Delage, 94230 Cachan",sympa,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Rue François Delage, 94230 Cachan"
1,Conseiller incompétent ! J’ai le droit à une indemnisation chômage ( j’ai regarder les conditions et les textes de loi toute une demi journée ) et une certaine conseillère me dit que j’ai pas le droit ! Je sais pas ou es que vous recrutez vos conseillers mais en tant que chauffeur poid lourd je pense être plus compétant que ces incapables à leur poste .,"47 Bd Jean Allemane, 95100 Argenteuil",incompétent droit indemnisation chômage condition texte loi demi journée conseiller droit conseiller chauffeur poid lourd incapable poste,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
2,"bonjour, cette agence d'emploi et un lieu ou sont installée des gens incompitans  , hélas moi personnelement je ne compte sur personne ni qui que ce soit pour chercher un travail. alors pas de formation  pour les geng sérieux. VRAIMENT CETTE AGENCE EST UN GACHé POUR LA VILLE ?","47 Bd Jean Allemane, 95100 Argenteuil",bonjour agence emploi lieu incompitans héler travail formation geng sérieux vraiment agence gaché ville,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,J’ai appelé plusieurs fois aujourd’hui et vos personnels ne prennent pas le temps de decrocher je ne comprends pas pourquoi le service d’indemnisation di val d’oise refuse de prendre des appels appels du 4 octobre de 10h a 12h24 le 3949 j’ai appelé plusieurs fois pour que quelqu’un décroche et raccroche aussitôt. Je paye des impots mes bien sur je ne peux pas avoir acces au service public par téléphone…..,"47 Bd Jean Allemane, 95100 Argenteuil",fois aujourd’hui personnel temps decrocher comprend service indemnisation val appel appel octobre 10h 3949 fois quelqu’ décroche aussitôt impot bien acce service public téléphone,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Si je pouvais mettre aucune étoile ça serait top. Le conseiller d’indemnisation ne comprend même pas un mot de français. Il se permet d’envoyer des mails sans regarder le dossier en disant qu’il a jamais reçu de documents. Il parle comme si il était «  à la cité »  on lui fait une réclamation, il ne la prend pas en compte et il dit qu’il n’a pas le temps car il a d’autres appels alors que toi tu as attendu plus de 20 minutes et il raccroche. Il est insolent et irrespectueu ce monsieur TEDDY .","47 Bd Jean Allemane, 95100 Argenteuil",aucun étoile conseiller indemnisation mot français mail dossier jamais document cité luire réclamation compte temps appel minute insolent irrespectueu Monsieur teddy,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"1 etoiles bien méritées. Je reviens chez pôle emploi après 28 ans d'absence ( autrefois ANPE) heureusement uniquement pour 2 mois. Car PE est toujours aussi loin des besoins des demandeurs d'emploi , les conseillers manquent de formation. Je me suis évertué à leur faire comprendre le droit du travail et surtout le droit des chômeurs  qui comme moi ont cotisé de nombreuses années et se voit refuser des indemnités largement méritées.  Il serait trop long d'expliquer mon cas. Mais j'ai retrouvé  du travail uniquement grâce à mon réseau et  je n'ai perçu aucune indemnités. pas trop grave car je travaille.","47 Bd Jean Allemane, 95100 Argenteuil",etoile bien mérité pôle absence autrefois anpe heureusement uniquement mois loin besoin demandeur emploi conseiller formation faire droit travail droit chômeur année indemnité largement trop long cas travail uniquement grâce réseau aucun indemnité trop grave,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Bonjour je me permet de mettre un avis, pas directement pour les agents sur place à Argenteuil mais pour le 3949 car sa fait 3 mois que mes droit sont bloqué et je ne sais plus combien de fois j’ai dû appeler pour régulariser ma situation mais malheureusement le responsable qui doit validé le payement ne le fait pas, je comprend vraiment pas pourquoi, car il a du recevoir pas mal de mail lui demandant de validé, je suis grave déçu parce que sa fait 3 mois que j’attend déjà","47 Bd Jean Allemane, 95100 Argenteuil",bonjour avis agent place argenteuil 3949 mois droit fois situation malheureusement responsable payement vraiment mal mail luire grave déçu mois,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Ils ne sont pas là pour vous aider, les conseillers sont inexistants sauf pour les menaces de radiation, sinon quand on a besoin d'eux ils ne sont pas là, je n'ai jamais vu une agence aussi mauvaise que celle d'Argenteuil. C'est lamentable","47 Bd Jean Allemane, 95100 Argenteuil",conseiller inexistant menace radiation besoin jamais agence mauvais argenteuil lamentable,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Se pole emploi m'a laissé au mois d'aout 2017, 70e pour vivre un mois plutôt que de me donné 500e une fois et 500e le mois d’après, la logique de la conseillère c'est ben non je vous donne 70e et ensuite 1000e... logique implacable! Je leur dois de l'argent, j'ai call deux fois pour avoir un RDV je suis toujours en attente, se pole emploi prend son aise, n'est pas du tout sérieux, pareil inscription en juillet j’attends toujours mon premier RDV... this is obvious.","47 Bd Jean Allemane, 95100 Argenteuil",mois aout 2017 mois 500e fois 500e mois logique conseiller ben non ensuite 1000e ... logique implacable argent fois rendez-vous attente emploi aise sérieux pareil inscription juillet attend rendez-vous ... thi obvious,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"47 Bd Jean Allemane, 95100 Argenteuil"
1,Un conseiller qui m'a parlé comme si j'étais une gamine et qui me met un rendez vous pendant mes vacances alors que je lui avait communiqué mes dates qu'il avait noté sous mes yeux et quand je lui fais savoir il ose me dire que j'aurais du me connecter pendant mes vacances a l'etranger. J'ai envoyé une lettre au directeur pour me plaindre je n'ai jamais obtenu de réponse ni même d'excuses. En tout cas si vous avez un conseiller dont les initiales sont S.A. fuyez le absolument il est méprisant et colérique. Aujourd'hui je suis en CDI dans une boîte j'ai fait de l'intérim entre temps et c'est pas du tout grace a cette ordure. C'est à se demander comment il a pu obtenir son poste en étant aussi incompétent et méchant. J'espère le voir un jour dans les queues de pôle emploi et qu'on le traite comme il m'a traité.,"47 Bd Jean Allemane, 95100 Argenteuil",conseiller gamin rendez vacance luire date sou oeil luire fai vacance etranger lettre directeur jamais réponse excuse cas conseiller initiale fuyez absolument méprisant colérique aujourd'hui boîte intérim entrer temps grace ordure poste incompétent méchant jour queue pôle emploi traite,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Je souhaite tenir informé les utilisateurs pôle emplois d’Argenteuil car cet endroit fait tout sauf vous aider à trouver un emplois certains conseillers sont comme des vendeurs en rayon ils tentent de vis intégrer dans une catégorie sans que vous y correspondiez! Du moment que vous faites exactement ce qu’ils disent autrement vous êtes éradiqué, supprimé et c’est ce quil m’est arriver sans même que l’ont me le notifie. C’est une arnaque ce pôle emploi à éviter!!!","47 Bd Jean Allemane, 95100 Argenteuil",utilisateur pôle emploi argenteuil endroit emploi conseiller vendeur rayon vis catégorie moment supprimé quil notifie arnaque pôle,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Pour mon premier entretien la conseillère à commence par m'informer que l'entretien allait durer 40 min pour au final passer mon temps toute seule dans le bureau à chaque question que je posais, il fallait qu'elle demande à quelqu'un et biensure ça prenait du temps (10 à 15 min) et ça 3 fois pendant l'entretien !!!! Abusée","47 Bd Jean Allemane, 95100 Argenteuil",entretien conseiller commence entretien min final temps bureau question biensure temps min fois entretien,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Au service du public ??? ah oui étonnant, je ne suis pas demandeur d'emploi, j'ai juste besoin d'obtenir un document pour ma caisse de retraite et quand j'appelle impossible de joindre pôle emploi si on a pas de numéro de dossier...étonnant non pour un service public....je travaille encore et je vais donc être obligée de prendre du temps sur mon temps de travail pour me pour me déplacer ...il est où le service public ?","47 Bd Jean Allemane, 95100 Argenteuil",service public oui étonnant demandeur emploi besoin document caisse retraite impossible joindre pôle numéro dossier ... étonnant non service public .... temps temps travail ... service public,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"47 Bd Jean Allemane, 95100 Argenteuil"
5,"Pour ma première expérience chez pôle emploi Argenteuil, j'ai trouvée le personnel accueillants et très aimable.","47 Bd Jean Allemane, 95100 Argenteuil",expérience pôle emploi argenteuil personnel accueillant aimable,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,Après un contact téléphonique on a l'impression de les déranger!! Si vous ne voulez pas être professionnel. Laisser votre place à d autres!! Y en a qui veulent bosser et avec le sourire.,"47 Bd Jean Allemane, 95100 Argenteuil",contact téléphonique impression professionnel place sourir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,Attente trop longue pour prise en charge,"47 Bd Jean Allemane, 95100 Argenteuil",trop long prise charge,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"47 Bd Jean Allemane, 95100 Argenteuil"
4,Bonne prise en main des nombreuses personnes présentes dès l'ouverture des portes à 9h. Plusieurs agents pour répartir la marée humaine entre les différents services. Un personnel impliqué.,"47 Bd Jean Allemane, 95100 Argenteuil",bon prise main présent ouverture porte agent marée humain entrer service personnel,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Les jeunes intérimaires qui vous accueillent ne sont pas compétents,ils ne connaissent rien ...quand à la responsable elle a une  mauvaise haleine très désagréable! L'équipe était plus performante il y a quelques temps en arrière tout est à revoir.","47 Bd Jean Allemane, 95100 Argenteuil",jeune intérimaire accueillent compétent rien ... responsable mauvais haleine désagréable équipe performante temps arrière,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Toujours fermeture exceptionnelle ,je voulais partir en vacances et je trouve  une annonce fermeture exceptionnelle . ça fait 3 fois","47 Bd Jean Allemane, 95100 Argenteuil",fermeture exceptionnel vacance annonce fermeture exceptionnel fois,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
4,"Je salue la dame de pole formation.. competente et jolie. Elle m'a bien conseillé, a bien géré mon dossier,..je l'ai adoré. et je  la remercie.","47 Bd Jean Allemane, 95100 Argenteuil","dame pole formation competent joli bien bien gérer dossier, remercie",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,voila comment le pole emploi nous voi  c'est triste mieux vaux mourir fiere que faire le mandiant chez eux,"47 Bd Jean Allemane, 95100 Argenteuil",pole triste mieux fiere mandiant,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
5,Accueil très satisfaisant le service impeccable des gens passionner par leur métier et le personnel est très efficace très aimable et serviable,"47 Bd Jean Allemane, 95100 Argenteuil",accueil satisfaisant service impeccable métier personnel efficace aimable serviable,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,Ils font tout pour essayé de radié pour rien .très très dangereux cet organisme,"47 Bd Jean Allemane, 95100 Argenteuil",radié rien .trè dangereux organisme,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,"Réponse par mail tardive, conseiller inexistant et impossible de les avoir par téléphone","47 Bd Jean Allemane, 95100 Argenteuil",réponse mail tardif conseiller impossible téléphone,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
5,Ferme  le 14 et 28 juin 2013,"47 Bd Jean Allemane, 95100 Argenteuil",ferme juin 2013,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
2,Peu faire mieux,"47 Bd Jean Allemane, 95100 Argenteuil",faire mieux,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
5,Meilleur service publique !,"47 Bd Jean Allemane, 95100 Argenteuil",meilleur service public,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,👎🏻Que des bon a rien!!!!!!! …,"47 Bd Jean Allemane, 95100 Argenteuil",🏻qu bon rien,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,Nul nul nul nul ..............................nul,"47 Bd Jean Allemane, 95100 Argenteuil",..............................,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
1,la conseillère est malsaine aucunes confiances en elle fuyez ! pole emploi cest une arnaque qui dure depuis des décennies. …,"47 Bd Jean Allemane, 95100 Argenteuil",conseiller aucun confiance pole arnaque dur décennie,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"47 Bd Jean Allemane, 95100 Argenteuil"
5,Professional & friendly staff Interview well enrolled and positivity showed all the time,"1 Pl. des Magnolias, 80480 Dury",professional friendly staff interview well enrolled and positivity all the time,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
4,RAS,"1 Pl. des Magnolias, 80480 Dury",ras,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
1,"Attention aux formations proposées par les conseillers ! En effet, il se peut qu'il s'agisse de travail dissimulé (aucune vérification n'est faite par pôle emploi pour les organismes concernés.) Non seulement, vous n'apprendrez strictement rien mais il se peut que vous soyez condamnés à rembourser les sommes perçues. Méfiez vous vous de ces conseillers prêts à tout pour combler leur chiffre du mois qui plus est incapables de vous proposer une offre d'emploi en adéquation avec votre profil. Heureusement que ces individus ne sonts pas salariés du privé, ils seraient à la place des gens qu'ils reçoivent depuis longtemps et inemployables. Mention spéciale à Mme Lamant qui non contente d'être totalement incompétente vous ment ouvertement tout en sachant qu'elle vous met dans une situation impossible plusieurs mois après.","1 Pl. des Magnolias, 80480 Dury",attention formation conseiller travail dissimulé aucun vérification pôle organisme non strictement rien somme percevoir conseiller prêt chiffre mois incapable offre emploi adéquation profil heureusement individu salarier privé place inemployable mention spécial mme lamant non content totalement incompétent ouvertement situation impossible mois,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
5,Les locaux sont agréables et le personnel est courtois. On est les premier à râler quand ça ne va pas alors il faut également dire les choses quand ça va. On a beaucoup de chance d’avoir autant de moyens mis en place en France  pour trouver un emploi,"1 Pl. des Magnolias, 80480 Dury",local agréable personnel chose beaucoup chance autant moyen place france emploi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
5,"Bâtiment moderne avec des beaux espaces (salon, espace numérique...). Conseillers géniaux et qui prennent le temps. Endroit et personnes chaleureuses. On est loin des préjugés sur les organisations administratives !","1 Pl. des Magnolias, 80480 Dury",bâtiment moderne beau espace salon espace numérique ... conseiller génial temps endroit chaleureux loin préjugé organisation administratif,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 Pl. des Magnolias, 80480 Dury"
5,Très bonne accueil et un personnel qui vous accompagne dans le traitement de votre dossier 🤓🤓🤓 …,"1 Pl. des Magnolias, 80480 Dury",bon accueil personnel traitement dossier,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
1,"Jamais ces gens trouveront un travail pour quelq'un , leurs seul moyen de ""baissé le taux de chômeur "" c'est de radié des personnes car ils sont pas venus a un rdv imaginaire . Et a part vous invitez à une réunion d'information inutile ou la plupart des personnes présentes ont du redoubler la segpa ,ou ceux qui viennent avec leurs enfants pour faire pitié mdr","1 Pl. des Magnolias, 80480 Dury",jamais travail quelq' moyen taux chômeur radié rendez-vous imaginaire part réunion information inutile plupart présent segpa enfant faire mdr,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"1 Pl. des Magnolias, 80480 Dury"
1,"INUTILE quand il s'agit de renseignement pour une formation. J'envoi un email à ma conseillère, elle ne répond même pas à ma question initiale mais complètement à coté, comme une impression de parler à un automate. Alors qu'elle m'avait dit une version positive lors de notre entretien physique, j'ai eu le droit à une autre version complètement négative lors de notre échange par mail, puis finalement encore une autre version dans un dernier mail. ""OUI"", ""NON"", ""enfin PEUT ETRE"" Ils ne savent pas. La formation étant visible sur leur site, d'après eux, il n'y a pas d'aide de pole emploi. Il faudra alors m'expliquer quel est l’intérêt de la faire apparaître sur le site pole emploi si il n'y a aucune aide ?! Franchement de quoi en décourager plus d'un.","1 Pl. des Magnolias, 80480 Dury",inutile renseignement formation e-mail conseiller question initial complètement coté impression automate version positif entretien physique droit version complètement échange mail pouvoir finalement version dernier mail oui non formation visible site aide pole emploi intérêt faire site pol aucun aide franchement décourager,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"1 Pl. des Magnolias, 80480 Dury"
1,dommage de ne pas avoir d aide quand on en demande un des membres du personnel(un mec d origine maghrébine petit rond) a vu que j étais à l accueil  en train d attendre mais il a passé et repassé une douzaine de fois sans jamais rien me demander ni aucune volonté de m aider il a peu brassé du vent dommage de payer des employés pour ne rien faire,"1 Pl. des Magnolias, 80480 Dury",dommage aide membre personnel(un mec origine maghrébin petit rond accueil train douzaine fois jamais rien aucun volonté vent dommage employé rien,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
5,"Les  Conseillères de Pole-emploi Dury sont  professionnelles, aimables et disponibles! Un grand Merci! L.C","1 Pl. des Magnolias, 80480 Dury",conseiller pole emploi dury professionnel aimable disponible grand l.c,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
1,On vous convoque pour des sessions d'information tous les 3 mois pour vous apprendre comment trouver du boulot. Mais à quoi servent ces gens? ?,"1 Pl. des Magnolias, 80480 Dury",session information mois boulot,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
1,"J'ai une agence à 10min de chez moi à pied, on me convoque à celle qui est à 30 min en bus ^^^^^^^^^^. Qi de chaise","1 Pl. des Magnolias, 80480 Dury",agence 10min pied min bus ^^^^^^^^^^. chaise,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
5,Tres bien bon accueil,"1 Pl. des Magnolias, 80480 Dury",tre bien bon accueil,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
1,Tu trouvé jamais du taf ici,"1 Pl. des Magnolias, 80480 Dury",jamais travail ici,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Pl. des Magnolias, 80480 Dury"
5,Accessible facilement .,"1 Pl. des Magnolias, 80480 Dury",accessible facilement,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 Pl. des Magnolias, 80480 Dury"
1,Dommage de ne pas pouvoir mettre zéro étoiles. Pole emploi n'oubliez pas non plus que pour toute demande de remboursement vous devez envoyer à la personne concernée une lettre en accusé de réception et non envoyer une lettre simple sinon ce n'est pas légale... surtout quand il s'agit d'une erreur de votre part,"28 Rue Guillaume de la Tremblaye, 27300 Bernay",dommage zéro étoile non demande remboursement lettre réception non lettre simple légal ... erreur part,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"28 Rue Guillaume de la Tremblaye, 27300 Bernay"
4,"Rien à dire de pôle emploi si ce n'est qu'un organisme d""accompagnement pour aider les demandeurs d'emploi. Souvent critiqué,les méthodes de recherche ne doivent pas se faire que dans un sens ,il y a des aides pour la recherche,mais il faut le demander à pôle emploi (pas seulement financières, certains n'attendent que ça). Je pense qu'ils font ce qu'ils peuvent,et que en retour plutôt que des sanctions pour presque rien envers les demandeurs d'emploi, il vaudrait mieux se focaliser sur les abus d'indemnisation.","28 Rue Guillaume de la Tremblaye, 27300 Bernay","rien pôle organisme d""accompagnement demandeur emploi méthode recherche sens aide recherche pôle emploi financier sanction presque rien demandeur emploi mieux abus indemnisation",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"28 Rue Guillaume de la Tremblaye, 27300 Bernay"
